"Postcode","OA_Code","Total","Percentage"
"LN9 5DS","E00132267",2,5
"LN9 5DT","E00132264",43,70
"LN9 5DT","E00132267",11,18
"LN9 5DT","E00132278",7,11
"LN9 5DW","E00132264",29,85
"LN9 5DW","E00132266",5,15
"LN9 5DX","E00132264",3,5
"LN9 5DX","E00132266",15,25
"LN9 5DX","E00132267",41,69
"LN9 5EN","E00132267",6,4
"LN9 5EN","E00132278",138,96
"LN9 5EX","E00132279",45,92
"LN9 5EX","E00132283",4,8
"LN9 5GA","E00132264",5,33
"LN9 5GA","E00132267",10,67
"LN9 5GD","E00132261",25,71
"LN9 5GD","E00132271",10,29
"LN9 5GE","E00132261",83,93
"LN9 5GE","E00132271",6,7
"LN9 5JF","E00132261",65,96
"LN9 5JF","E00132280",3,4
"LN9 5JR","E00132271",2,29
"LN9 5JR","E00132400",5,71
"LN9 5JS","E00132271",4,9
"LN9 5JS","E00132283",38,86
"LN9 5JS","E00132400",2,5
"LN9 5LU","E00132278",2,11
"LN9 5LU","E00132281",16,89
"LN9 5QH","E00132316",5,8
"LN9 5QH","E00132536",55,92
"LN9 5QN","E00132319",2,11
"LN9 5QN","E00132532",16,89
"LN9 5RY","E00132394",6,86
"LN9 5RY","E00132396",1,14
"LN9 5RZ","E00132396",0,0
"LN9 5RZ","E00132400",7,100
"LN9 6AA","E00132267",3,9
"LN9 6AA","E00132272",30,91
"LN9 6AB","E00132268",2,2
"LN9 6AB","E00132270",90,98
"LN9 6AP","E00132267",6,86
"LN9 6AP","E00132272",1,14
"LN9 6AW","E00132265",105,96
"LN9 6AW","E00132272",4,4
"LN9 6AY","E00132266",6,75
"LN9 6AY","E00132268",2,25
"LN9 6DH","E00132263",78,98
"LN9 6DH","E00132277",2,3
"LN9 6EL","E00132273",6,11
"LN9 6EL","E00132276",51,89
"LN9 6EY","E00132274",2,13
"LN9 6EY","E00132276",13,87
"LN9 6JU","E00132278",2,8
"LN9 6JU","E00132533",22,92
"LN9 6NJ","E00132265",29,94
"LN9 6NJ","E00132272",2,6
"LN9 6PQ","E00132274",2,2
"LN9 6PQ","E00132538",86,98
"LN9 6QX","E00132265",24,31
"LN9 6QX","E00132269",19,24
"LN9 6QX","E00132272",28,36
"LN9 6QX","E00132275",7,9
"LN9 6RF","E00132269",6,11
"LN9 6RF","E00132275",50,89
"LS101JH","E00169803",23,38
"LS101JH","E00169805",38,62
"LS101NW","E00170037",101,99
"LS101NW","E00170268",1,1
"LS102JJ","E00057789",34,94
"LS102JJ","E00057793",2,6
"LS102NE","E00057788",70,97
"LS102NE","E00057789",2,3
"LS102NF","E00057788",2,3
"LS102NF","E00057789",74,97
"LS102PE","E00057825",1,3
"LS102PE","E00057827",28,97
"LS103HW","E00057783",3,18
"LS103HW","E00057807",14,82
"LS103JB","E00057805",2,8
"LS103JB","E00057812",24,92
"LS103JD","E00057810",4,25
"LS103JD","E00057812",12,75
"LS103JU","E00057810",8,12
"LS103JU","E00057816",58,88
"LS103NG","E00057824",40,74
"LS103NG","E00057928",14,26
"LS103NQ","E00057824",18,64
"LS103NQ","E00057928",10,36
"LS103QU","E00057824",14,30
"LS103QU","E00057924",32,70
"LS103TJ","E00165692",4,19
"LS103TJ","E00165693",17,81
"LS104AE","E00170447",37,29
"LS104AE","E00170455",89,71
"LS104AQ","E00170447",77,49
"LS104AQ","E00170453",27,17
"LS104AQ","E00170455",52,33
"LS104BQ","E00057917",78,98
"LS104BQ","E00057932",2,3
"LS104FN","E00057939",26,33
"LS104FN","E00170615",52,67
"LS104GG","E00170460",37,24
"LS104GG","E00170463",120,76
"LS104GH","E00170462",74,42
"LS104GH","E00170463",22,12
"LS104GH","E00170464",81,46
"LS104GL","E00165691",6,17
"LS104GL","E00170460",29,83
"LS104GS","E00170462",28,46
"LS104GS","E00170464",33,54
"LS104GU","E00165691",18,55
"LS104GU","E00170460",15,45
"LS104GW","E00165691",7,9
"LS104GW","E00170460",41,55
"LS104GW","E00170463",27,36
"LS104GZ","E00057939",16,14
"LS104GZ","E00170615",101,86
"LS104HD","E00057944",1,3
"LS104HD","E00057946",35,97
"LS104HF","E00170467",63,68
"LS104HF","E00170468",29,32
"LS104HW","E00057904",4,6
"LS104HW","E00057960",67,94
"LS104JE","E00057920",6,7
"LS104JE","E00057956",84,93
"LS104QF","E00170453",1,3
"LS104QF","E00170457",33,97
"LS104SD","E00170458",9,17
"LS104SD","E00170460",44,83
"LS104TX","E00057902",51,38
"LS104TX","E00057957",82,62
"LS104UP","E00057806",74,58
"LS104UP","E00057813",54,42
"LS104UT","E00057902",4,5
"LS104UT","E00165691",74,95
"LS104UW","E00057813",24,31
"LS104UW","E00057814",53,69
"LS110AH","E00057255",23,92
"LS110AH","E00057329",2,8
"LS110AL","E00057255",6,13
"LS110AL","E00057329",42,88
"LS110AN","E00057256",5,6
"LS110AN","E00057329",76,94
"LS110AP","E00057256",102,97
"LS110AP","E00057327",3,3
"LS110AS","E00057326",1,2
"LS110AS","E00057327",59,98
"LS110AT","E00057326",47,96
"LS110AT","E00057327",2,4
"LS110AU","E00057254",9,38
"LS110AU","E00057326",15,63
"LS110AW","E00057256",103,98
"LS110AW","E00057329",2,2
"LS115EP","E00057261",1,1
"LS115EP","E00057282",76,99
"LS115EW","E00057261",5,6
"LS115EW","E00057282",72,94
"LS115HY","E00056997",4,25
"LS115HY","E00057013",12,75
"LS115HZ","E00057013",9,60
"LS115HZ","E00057292",6,40
"LS115JX","E00056997",89,98
"LS115JX","E00057013",2,2
"LS115PQ","E00057007",8,27
"LS115PQ","E00057011",22,73
"LS115RB","E00057011",37,29
"LS115RB","E00057012",91,71
"LS116EA","E00057291",1,25
"LS116EA","E00057293",3,75
"LS116EF","E00057291",2,3
"LS116EF","E00169808",70,97
"LS116EP","E00057281",4,12
"LS116EP","E00057293",30,88
"LS116ER","E00057277",2,5
"LS116ER","E00057292",39,89
"LS116ER","E00169808",3,7
"LS116HF","E00057014",6,15
"LS116HF","E00057290",35,85
"LS116HL","E00057014",44,37
"LS116HL","E00057290",75,63
"LS116HS","E00056998",46,96
"LS116HS","E00057015",2,4
"LS116HU","E00057015",1,2
"LS116HU","E00057020",44,98
"LS116JA","E00056998",18,95
"LS116JA","E00057020",1,5
"LS116JP","E00057014",57,49
"LS116JP","E00057290",54,47
"LS116JP","E00057292",5,4
"LS116JQ","E00057014",6,75
"LS116JQ","E00057292",2,25
"LS116LF","E00057015",59,95
"LS116LF","E00057020",3,5
"LS116LG","E00057015",2,3
"LS116LG","E00057020",66,96
"LS116LG","E00057023",1,1
"LS116LY","E00057264",29,94
"LS116LY","E00057283",2,6
"LS116QY","E00057023",19,90
"LS116QY","E00057027",2,10
"LS116QZ","E00057023",45,90
"LS116QZ","E00057027",5,10
"LS117AN","E00057283",2,2
"LS117AN","E00057287",94,98
"LS117AP","E00057287",73,92
"LS117AP","E00057294",6,8
"LS117BA","E00057287",6,9
"LS117BA","E00057294",58,91
"LS117BE","E00057017",99,99
"LS117BE","E00057036",1,1
"LS117BU","E00057031",36,97
"LS117BU","E00057036",1,3
"LS117DG","E00057029",41,20
"LS117DG","E00057266",159,78
"LS117DG","E00057296",4,2
"LS117DH","E00057027",55,36
"LS117DH","E00057266",96,64
"LS117DJ","E00057027",6,40
"LS117DJ","E00057029",9,60
"LS117DR","E00057029",39,65
"LS117DR","E00057266",21,35
"LS117DS","E00057027",42,30
"LS117DS","E00057266",96,70
"LS117EA","E00057029",22,44
"LS117EA","E00057298",28,56
"LS117HS","E00057001",13,21
"LS117HS","E00057035",48,79
"LS117JB","E00057016",3,4
"LS117JB","E00057018",70,96
"LS117JJ","E00057018",173,99
"LS117JJ","E00057022",2,1
"LS117JL","E00057021",2,3
"LS117JL","E00057022",78,98
"LS117LS","E00170446",24,32
"LS117LS","E00170452",25,34
"LS117LS","E00170596",25,34
"LS117LT","E00170452",51,47
"LS117LT","E00170596",57,53
"LS117NE","E00056999",73,99
"LS117NE","E00057019",1,1
"LS117NP","E00056999",2,4
"LS117NP","E00057019",50,96
"LS117NT","E00170446",29,45
"LS117NT","E00170452",35,55
"LS117NW","E00056999",40,80
"LS117NW","E00057019",10,20
"LS117PA","E00170446",22,24
"LS117PA","E00170452",70,76
"LS117PB","E00170446",33,34
"LS117PB","E00170452",65,66
"LS118DU","E00057024",5,8
"LS118DU","E00057034",60,92
"LS118JP","E00057024",16,34
"LS118JP","E00057034",31,66
"LS118JQ","E00057024",29,52
"LS118JQ","E00057034",4,7
"LS118JQ","E00057268",23,41
"LS118QL","E00057267",2,5
"LS118QL","E00057285",38,95
"LS121DN","E00169791",39,67
"LS121DN","E00169792",19,33
"LS121DN","E00169799",0,0
"LS121DQ","E00169791",0,0
"LS121DQ","E00169799",57,100
"LS121DW","E00169791",0,0
"LS121DW","E00169799",119,100
"LS121HP","E00057309",6,9
"LS121HP","E00057311",63,91
"LS121LA","E00056849",79,77
"LS121LA","E00057307",23,23
"LS121NF","E00056897",3,5
"LS121NF","E00170043",63,95
"LS121NG","E00170041",2,50
"LS121NG","E00170043",2,50
"LS121NJ","E00056897",4,9
"LS121NJ","E00170043",43,91
"LS121UN","E00056894",13,12
"LS121UN","E00056900",94,88
"LS121XD","E00056894",13,93
"LS121XD","E00056901",1,7
"LS121YG","E00057303",21,88
"LS121YG","E00057304",3,13
"LS122AR","E00169753",45,47
"LS122AR","E00169754",51,53
"LS122AT","E00056874",1,1
"LS122AT","E00169753",83,78
"LS122AT","E00169754",13,12
"LS122AT","E00169814",9,8
"LS122AY","E00056874",46,96
"LS122AY","E00169754",2,4
"LS122BH","E00169753",54,58
"LS122BH","E00169754",39,42
"LS122BL","E00056897",1,33
"LS122BL","E00056898",2,67
"LS122BR","E00056891",10,91
"LS122BR","E00056899",1,9
"LS122JB","E00056909",112,89
"LS122JB","E00165683",14,11
"LS122JR","E00056852",32,73
"LS122JR","E00056909",12,27
"LS122JX","E00056852",48,67
"LS122JX","E00056909",24,33
"LS122RG","E00056839",48,92
"LS122RG","E00056840",4,8
"LS122RQ","E00056839",79,93
"LS122RQ","E00056864",6,7
"LS122RR","E00056839",61,56
"LS122RR","E00165683",47,44
"LS123AA","E00056894",8,47
"LS123AA","E00056901",9,53
"LS123DS","E00059110",20,87
"LS123DS","E00059181",3,13
"LS123DX","E00059110",136,96
"LS123DX","E00059184",6,4
"LS123EB","E00059110",1,2
"LS123EB","E00059181",47,98
"LS123EG","E00059110",1,4
"LS123EG","E00059181",27,96
"LS123HN","E00056846",3,50
"LS123HN","E00056847",3,50
"LS123HT","E00056847",26,84
"LS123HT","E00056895",5,16
"LS123LA","E00056846",9,56
"LS123LA","E00056889",7,44
"LS123LU","E00056843",3,10
"LS123LU","E00056887",27,90
"LS123NR","E00056875",4,11
"LS123NR","E00056879",32,89
"LS123PW","E00056843",6,6
"LS123PW","E00056887",101,94
"LS123QU","E00056884",4,40
"LS123QU","E00056893",6,60
"LS123QZ","E00056884",22,88
"LS123QZ","E00056893",3,12
"LS123RA","E00056846",3,33
"LS123RA","E00056884",1,11
"LS123RA","E00056893",5,56
"LS123RN","E00056846",4,14
"LS123RN","E00056878",16,55
"LS123RN","E00056884",9,31
"LS123RP","E00056880",87,99
"LS123RP","E00056884",1,1
"LS123SS","E00059175",1,1
"LS123SS","E00059179",126,99
"LS123SU","E00059176",4,5
"LS123SU","E00059179",74,95
"LS123TG","E00059109",124,96
"LS123TG","E00059179",5,4
"LS124AD","E00059120",33,87
"LS124AD","E00059151",5,13
"LS124AP","E00059120",53,96
"LS124AP","E00059153",2,4
"LS124BU","E00057316",45,43
"LS124BU","E00059138",59,57
"LS124BX","E00057316",42,64
"LS124BX","E00059138",24,36
"LS124EA","E00170618",17,35
"LS124EA","E00170623",31,65
"LS124HA","E00059115",74,97
"LS124HA","E00059134",2,3
"LS124JN","E00059125",7,29
"LS124JN","E00059134",4,17
"LS124JN","E00059188",13,54
"LS124LL","E00059187",85,53
"LS124LL","E00059188",75,47
"LS124NY","E00059126",7,23
"LS124NY","E00059133",24,77
"LS124RS","E00059150",8,80
"LS124RS","E00059155",2,20
"LS124UX","E00059149",12,63
"LS124UX","E00059151",7,37
"LS124WA","E00059124",44,88
"LS124WA","E00059133",6,12
"LS125DN","E00059106",1,3
"LS125DN","E00059167",39,98
"LS125EX","E00059141",4,44
"LS125EX","E00165689",5,56
"LS125HH","E00059141",4,67
"LS125HH","E00059157",2,33
"LS125HN","E00059157",4,7
"LS125HN","E00059170",52,93
"LS125LB","E00059156",5,10
"LS125LB","E00059159",43,90
"LS125LF","E00059156",26,90
"LS125LF","E00059159",3,10
"LS125LH","E00059150",1,2
"LS125LH","E00059156",49,98
"LS125LU","E00059108",3,2
"LS125LU","E00059111",120,98
"LS125LW","E00170449",39,85
"LS125LW","E00170450",7,15
"LS125NJ","E00170449",69,87
"LS125NJ","E00170450",10,13
"LS125NP","E00059122",31,42
"LS125NP","E00170449",2,3
"LS125NP","E00170450",40,55
"LS125PD","E00059150",69,88
"LS125PD","E00059156",9,12
"LS125QF","E00059122",23,79
"LS125QF","E00170449",6,21
"LS126AP","E00059160",107,91
"LS126AP","E00170450",11,9
"LS126AU","E00170444",33,51
"LS126AU","E00170450",32,49
"LS126LB","E00170449",15,25
"LS126LB","E00170450",45,75
"LS126LE","E00170443",68,44
"LS126LE","E00170444",87,56
"LS126LJ","E00170443",31,76
"LS126LJ","E00170444",10,24
"LS1 2SP","E00169782",19,50
"LS1 2SP","E00169811",19,50
"LS131BW","E00057067",1,1
"LS131BW","E00057116",71,99
"LS131DZ","E00057067",4,80
"LS131DZ","E00057116",1,20
"LS131FL","E00057067",6,38
"LS131FL","E00057116",10,63
"LS131HP","E00057075",24,33
"LS131HP","E00058406",46,63
"LS131HP","E00058453",3,4
"LS131HW","E00058387",40,98
"LS131HW","E00058453",1,2
"LS131JP","E00058387",4,10
"LS131JP","E00058453",35,90
"LS131LB","E00058451",41,73
"LS131LB","E00058452",15,27
"LS131LF","E00058407",9,23
"LS131LF","E00058451",31,78
"LS131LP","E00058406",10,91
"LS131LP","E00058441",1,9
"LS131LQ","E00058451",2,67
"LS131LQ","E00058452",1,33
"LS131NG","E00058405",30,55
"LS131NG","E00058407",25,45
"LS131PB","E00058407",65,57
"LS131PB","E00058452",49,43
"LS131PT","E00058387",2,6
"LS131PT","E00058452",31,94
"LS131PZ","E00058407",57,88
"LS131PZ","E00058452",8,12
"LS131QD","E00058451",8,47
"LS131QD","E00058452",9,53
"LS131RE","E00058406",5,5
"LS131RE","E00058453",106,95
"LS132AL","E00057086",20,91
"LS132AL","E00057113",2,9
"LS132DE","E00056856",1,2
"LS132DE","E00056912",58,98
"LS132HL","E00057057",12,80
"LS132HL","E00057087",3,20
"LS132LA","E00057058",23,96
"LS132LA","E00057078",1,4
"LS132NF","E00057058",60,95
"LS132NF","E00057094",3,5
"LS132NJ","E00057058",35,85
"LS132NJ","E00057093",6,15
"LS132PP","E00057081",23,72
"LS132PP","E00057088",9,28
"LS132QE","E00056853",6,6
"LS132QE","E00056907",102,94
"LS132RG","E00056853",48,96
"LS132RG","E00056908",2,4
"LS132SF","E00169600",18,67
"LS132SF","E00169601",9,33
"LS133AZ","E00057066",1,9
"LS133AZ","E00057071",10,91
"LS133DU","E00057049",93,100
"LS133DU","E00057053",0,0
"LS133EG","E00057069",2,22
"LS133EG","E00057070",7,78
"LS133HJ","E00057117",30,97
"LS133HJ","E00057123",1,3
"LS133HS","E00057052",44,88
"LS133HS","E00057115",6,12
"LS133NP","E00057114",2,6
"LS133NP","E00057118",32,94
"LS133PG","E00057105",76,88
"LS133PG","E00057113",10,12
"LS133PP","E00057069",23,92
"LS133PP","E00057114",2,8
"LS133PS","E00057069",88,97
"LS133PS","E00057122",3,3
"LS133QZ","E00057118",4,36
"LS133QZ","E00057122",7,64
"LS133RE","E00057066",40,91
"LS133RE","E00057071",4,9
"LS133SN","E00057050",97,98
"LS133SN","E00057071",2,2
"LS133ST","E00057050",30,53
"LS133ST","E00057071",27,47
"LS133SW","E00057060",4,29
"LS133SW","E00057101",10,71
"LS134BN","E00056841",12,21
"LS134BN","E00057050",46,79
"LS134EJ","E00058513",4,4
"LS134EJ","E00058514",104,96
"LS134HP","E00058519",2,3
"LS134HP","E00058526",69,97
"LS134LT","E00059176",34,49
"LS134LT","E00059178",35,51
"LS134NF","E00058472",130,95
"LS134NF","E00058473",7,5
"LS134QW","E00058523",3,6
"LS134QW","E00058527",48,94
"LS134RA","E00058516",27,96
"LS134RA","E00058522",1,4
"LS141AF","E00059059",6,6
"LS141AF","E00059060",89,94
"LS141AU","E00058750",30,91
"LS141AU","E00058780",3,9
"LS141BP","E00058754",77,97
"LS141BP","E00058755",2,3
"LS142DR","E00059061",3,8
"LS142DR","E00059065",1,3
"LS142DR","E00059066",33,89
"LS142EF","E00059059",21,88
"LS142EF","E00059060",3,13
"LS142HJ","E00059064",39,95
"LS142HJ","E00059068",2,5
"LS143AB","E00056970",2,8
"LS143AB","E00056971",24,92
"LS143AD","E00056977",5,29
"LS143AD","E00059102",12,71
"LS143AS","E00056970",20,83
"LS143AS","E00056971",4,17
"LS143AU","E00056969",2,6
"LS143AU","E00056971",29,94
"LS143BH","E00056970",12,46
"LS143BH","E00058963",14,54
"LS143BQ","E00056970",20,49
"LS143BQ","E00058963",21,51
"LS143BS","E00056970",97,90
"LS143BS","E00058963",11,10
"LS143BW","E00056969",25,86
"LS143BW","E00056970",4,14
"LS143DE","E00056974",3,12
"LS143DE","E00056977",22,85
"LS143DE","E00056978",1,4
"LS143DN","E00056977",19,83
"LS143DN","E00059102",4,17
"LS143DX","E00056974",102,82
"LS143DX","E00056976",22,18
"LS143DX","E00056978",1,1
"LS143EY","E00056974",15,79
"LS143EY","E00056976",4,21
"LS143HZ","E00056968",63,68
"LS143HZ","E00058963",29,32
"LS145AJ","E00059090",27,30
"LS145AJ","E00059092",63,70
"LS145BD","E00059079",19,50
"LS145BD","E00059083",19,50
"LS145JT","E00059078",83,72
"LS145JT","E00059090",33,28
"LS145LJ","E00059053",10,20
"LS145LJ","E00059092",39,80
"LS145LT","E00059087",12,13
"LS145LT","E00059089",80,87
"LS145LU","E00059074",4,13
"LS145LU","E00059089",28,88
"LS145LZ","E00059079",21,84
"LS145LZ","E00059084",4,16
"LS145NJ","E00059074",22,47
"LS145NJ","E00059087",22,47
"LS145NJ","E00059089",3,6
"LS145NR","E00059082",2,7
"LS145NR","E00059087",28,93
"LS145NS","E00059082",20,44
"LS145NS","E00059087",25,56
"LS145PL","E00059086",72,97
"LS145PL","E00059089",2,3
"LS145QG","E00059051",50,93
"LS145QG","E00059084",4,7
"LS145QU","E00059082",16,24
"LS145QU","E00059087",51,76
"LS146EQ","E00058761",48,100
"LS146EQ","E00058798",0,0
"LS146FG","E00058761",23,92
"LS146FG","E00058798",2,8
"LS146FJ","E00058761",34,76
"LS146FJ","E00058798",11,24
"LS146FL","E00058761",1,6
"LS146FL","E00058798",17,94
"LS146GQ","E00057170",118,95
"LS146GQ","E00165681",6,5
"LS146PP","E00058757",31,89
"LS146PP","E00058790",4,11
"LS146PY","E00058789",46,92
"LS146PY","E00058790",4,8
"LS146TN","E00058743",2,5
"LS146TN","E00058745",42,95
"LS146TS","E00058761",3,5
"LS146TS","E00170270",58,95
"LS146WA","E00058784",7,30
"LS146WA","E00058788",16,70
"LS1 4EE","E00169816",295,99
"LS1 4EE","E00170261",4,1
"LS1 4JL","E00170261",1,1
"LS1 4JL","E00170262",143,99
"LS150AB","E00057535",1,7
"LS150AB","E00057540",13,93
"LS150DR","E00058551",30,73
"LS150DR","E00165677",11,27
"LS150HL","E00057556",51,93
"LS150HL","E00057558",4,7
"LS154AS","E00059102",60,97
"LS154AS","E00059103",2,3
"LS154BW","E00059097",65,89
"LS154BW","E00059104",8,11
"LS154BZ","E00059100",3,21
"LS154BZ","E00059101",11,79
"LS154DP","E00059082",2,4
"LS154DP","E00059101",49,96
"LS154DQ","E00059100",46,96
"LS154DQ","E00059101",2,4
"LS154HS","E00056956",2,4
"LS154HS","E00059098",54,96
"LS154HZ","E00056956",41,91
"LS154HZ","E00056958",4,9
"LS154JE","E00056952",5,17
"LS154JE","E00056953",21,70
"LS154JE","E00056958",4,13
"LS154LY","E00057504",4,40
"LS154LY","E00059098",6,60
"LS154NA","E00059073",1,17
"LS154NA","E00059102",5,83
"LS154PQ","E00056951",3,33
"LS154PQ","E00056957",6,67
"LS157JG","E00057139",3,6
"LS157JG","E00057538",44,94
"LS157JX","E00057160",5,36
"LS157JX","E00057515",9,64
"LS157NE","E00057132",14,74
"LS157NE","E00057142",5,26
"LS157SR","E00057498",8,73
"LS157SR","E00057527",3,27
"LS158AZ","E00057514",18,86
"LS158AZ","E00057515",3,14
"LS158DX","E00057493",7,44
"LS158DX","E00057515",9,56
"LS158LJ","E00057519",20,91
"LS158LJ","E00057523",2,9
"LS158RZ","E00057515",56,97
"LS158RZ","E00057517",2,3
"LS159AA","E00057540",30,91
"LS159AA","E00057542",3,9
"LS159AH","E00057554",10,91
"LS159AH","E00057557",1,9
"LS159AL","E00057550",3,10
"LS159AL","E00057552",26,90
"LS159AQ","E00057554",29,88
"LS159AQ","E00057560",4,12
"LS159LB","E00057554",4,12
"LS159LB","E00057557",29,88
"LS165HH","E00058905",1,1
"LS165HH","E00169579",84,89
"LS165HH","E00169581",9,10
"LS165HJ","E00169579",10,16
"LS165HJ","E00169581",53,84
"LS165HL","E00058905",3,7
"LS165HL","E00169579",41,93
"LS165JG","E00058894",4,80
"LS165JG","E00058911",1,20
"LS165LF","E00058919",85,97
"LS165LF","E00169581",3,3
"LS165LN","E00058905",3,7
"LS165LN","E00058951",40,93
"LS165PG","E00058943",46,96
"LS165PG","E00169597",2,4
"LS165RN","E00058919",4,8
"LS165RN","E00169581",45,92
"LS165RP","E00058919",11,14
"LS165RP","E00169581",65,86
"LS165RQ","E00169581",44,31
"LS165RQ","E00169584",97,69
"LS165RS","E00058919",26,84
"LS165RS","E00169581",5,16
"LS165RT","E00058919",12,15
"LS165RT","E00169581",69,85
"LS165TX","E00058951",13,62
"LS165TX","E00058957",8,38
"LS166AB","E00057342",1,1
"LS166AB","E00057380",72,99
"LS166AL","E00057387",43,93
"LS166AL","E00057404",3,7
"LS166AU","E00057387",63,98
"LS166AU","E00057388",1,2
"LS166ER","E00058940",1,6
"LS166ER","E00058941",15,94
"LS166FE","E00058935",13,81
"LS166FE","E00058937",3,19
"LS166LN","E00058935",2,2
"LS166LN","E00058937",98,98
"LS166NN","E00058935",11,15
"LS166NN","E00058936",63,85
"LS166SQ","E00057340",5,50
"LS166SQ","E00057390",5,50
"LS167AF","E00057342",2,12
"LS167AF","E00057376",15,88
"LS167AP","E00057367",1,7
"LS167AP","E00057374",13,93
"LS167EG","E00057365",3,9
"LS167EG","E00057369",30,91
"LS167EZ","E00057336",6,29
"LS167EZ","E00057362",15,71
"LS167LX","E00057334",27,93
"LS167LX","E00057349",2,7
"LS167LY","E00057334",18,86
"LS167LY","E00057349",3,14
"LS167PJ","E00057342",2,9
"LS167PJ","E00057361",20,91
"LS167PY","E00057374",9,27
"LS167PY","E00057389",24,73
"LS167QN","E00057335",3,23
"LS167QN","E00057361",7,54
"LS167QN","E00057376",3,23
"LS167RA","E00057335",46,96
"LS167RA","E00057368",2,4
"LS167RQ","E00057396",29,85
"LS167RQ","E00057397",5,15
"LS167RW","E00057368",76,99
"LS167RW","E00057370",1,1
"LS168DU","E00057341",3,33
"LS168DU","E00057371",6,67
"LS168DX","E00057382",22,85
"LS168DX","E00057400",4,15
"LS169AH","E00058322",1,2
"LS169AH","E00058323",57,98
"LS169AR","E00058322",1,6
"LS169AR","E00058325",15,94
"LS169AU","E00058322",2,40
"LS169AU","E00058325",3,60
"LS169BF","E00058330",7,47
"LS169BF","E00170889",8,53
"LS169BH","E00058320",18,82
"LS169BH","E00058326",4,18
"LS169EH","E00058320",5,21
"LS169EH","E00058326",19,79
"LS169EJ","E00058320",23,82
"LS169EJ","E00058321",3,11
"LS169EJ","E00058331",2,7
"LS169EN","E00058320",2,8
"LS169EN","E00058321",24,92
"LS169ET","E00058326",2,10
"LS169ET","E00170889",19,90
"LS169HJ","E00058323",38,60
"LS169HJ","E00058325",25,40
"LS1 6LY","E00169796",3,60
"LS1 6LY","E00169797",2,40
"LS170AN","E00141195",48,92
"LS170AN","E00141196",4,8
"LS170AW","E00141195",21,88
"LS170AW","E00141196",3,13
"LS170AY","E00141187",5,9
"LS170AY","E00141196",49,91
"LS170BG","E00141187",3,43
"LS170BG","E00141196",4,57
"LS170BL","E00141187",4,67
"LS170BL","E00141244",2,33
"LS170DE","E00141244",32,89
"LS170DE","E00141247",4,11
"LS170EA","E00141195",70,95
"LS170EA","E00141197",4,5
"LS170ER","E00141244",2,22
"LS170ER","E00141247",7,78
"LS175AX","E00057980",44,94
"LS175AX","E00058034",3,6
"LS175BU","E00057980",2,13
"LS175BU","E00058034",13,87
"LS175HH","E00058248",6,14
"LS175HH","E00058289",36,86
"LS175JU","E00058260",33,85
"LS175JU","E00058262",6,15
"LS176AA","E00057980",72,99
"LS176AA","E00058026",1,1
"LS176AY","E00058018",4,33
"LS176AY","E00058026",8,67
"LS176EJ","E00058010",66,99
"LS176EJ","E00058017",1,1
"LS176HQ","E00057979",55,96
"LS176HQ","E00058031",2,4
"LS176LX","E00057982",22,85
"LS176LX","E00057992",4,15
"LS176LY","E00057988",5,15
"LS176LY","E00058037",29,85
"LS176QQ","E00058031",7,47
"LS176QQ","E00058032",8,53
"LS177DH","E00058236",30,86
"LS177DH","E00058267",5,14
"LS177DN","E00058236",15,63
"LS177DN","E00058296",9,38
"LS177DU","E00058236",2,13
"LS177DU","E00058296",14,88
"LS177RJ","E00058266",10,91
"LS177RJ","E00058296",1,9
"LS177RY","E00058237",5,50
"LS177RY","E00058285",5,50
"LS177WA","E00058229",92,96
"LS177WA","E00058257",4,4
"LS177WB","E00058228",9,53
"LS177WB","E00058249",8,47
"LS178AJ","E00058722",1,4
"LS178AJ","E00058723",26,96
"LS178AQ","E00058680",4,10
"LS178AQ","E00058723",35,90
"LS178HR","E00058738",22,92
"LS178HR","E00058739",2,8
"LS178LU","E00056977",11,73
"LS178LU","E00059094",4,27
"LS178NE","E00059054",64,94
"LS178NE","E00059060",4,6
"LS178PW","E00058680",8,67
"LS178PW","E00058723",4,33
"LS178SL","E00056968",2,20
"LS178SL","E00058735",4,40
"LS178SL","E00058740",4,40
"LS178SS","E00058276",4,50
"LS178SS","E00058299",4,50
"LS178WE","E00058736",30,73
"LS178WE","E00058738",11,27
"LS179AT","E00058962",3,5
"LS179AT","E00058967",58,95
"LS179BD","E00058964",4,36
"LS179BD","E00058967",7,64
"LS179BU","E00058966",19,61
"LS179BU","E00058967",12,39
"LS179EQ","E00058961",7,8
"LS179EQ","E00058962",83,92
"LS179ET","E00058295",3,20
"LS179ET","E00059005",12,80
"LS179HB","E00059004",66,97
"LS179HB","E00059005",2,3
"LS179HL","E00058294",4,19
"LS179HL","E00059005",17,81
"LS179JH","E00056968",11,32
"LS179JH","E00058295",23,68
"LS179JL","E00056968",3,30
"LS179JL","E00058965",7,70
"LS179LB","E00058295",6,86
"LS179LB","E00059005",1,14
"LS179LE","E00058294",5,71
"LS179LE","E00058295",2,29
"LS179LW","E00058294",12,18
"LS179LW","E00141187",53,82
"LS184AB","E00057748",42,91
"LS184AB","E00057755",4,9
"LS184AG","E00057748",2,2
"LS184AG","E00057755",81,98
"LS184AP","E00057759",4,33
"LS184AP","E00057765",8,67
"LS184AQ","E00057748",3,12
"LS184AQ","E00057755",23,88
"LS184BH","E00057759",13,76
"LS184BH","E00057766",4,24
"LS184BL","E00057755",2,13
"LS184BL","E00057759",14,88
