"Postcode","OA_Code","Total","Percentage"
"DA122LX","E00167462",23,29
"DA122LZ","E00123349",62,78
"DA122LZ","E00167462",18,23
"DA122NX","E00123349",62,91
"DA122NX","E00167462",6,9
"DA122PP","E00123154",3,13
"DA122PP","E00123343",21,88
"DA122RB","E00123349",22,88
"DA122RB","E00167462",3,12
"DA122RT","E00167460",61,51
"DA122RT","E00167465",58,49
"DA122SE","E00167460",18,16
"DA122SE","E00167472",94,84
"DA122SG","E00167460",8,44
"DA122SG","E00167472",10,56
"DA122SJ","E00123342",25,45
"DA122SJ","E00167472",30,55
"DA124BN","E00123356",26,37
"DA124BN","E00123411",44,63
"DA124BT","E00123361",5,12
"DA124BT","E00123416",38,88
"DA124LF","E00123357",44,98
"DA124LF","E00123413",1,2
"DA124QJ","E00123378",18,58
"DA124QJ","E00123380",13,42
"DA124RG","E00123355",15,60
"DA124RG","E00123380",10,40
"DA124SD","E00123361",128,98
"DA124SD","E00123386",3,2
"DA124SN","E00123361",26,57
"DA124SN","E00123386",20,43
"DA124SY","E00123361",6,15
"DA124SY","E00123416",33,85
"DA125AA","E00123159",29,36
"DA125AA","E00123446",51,64
"DA125AW","E00123440",89,93
"DA125AW","E00123448",7,7
"DA125BH","E00123404",15,36
"DA125BH","E00123431",7,17
"DA125BH","E00123453",20,48
"DA125BW","E00123455",104,96
"DA125BW","E00123457",4,4
"DA125HP","E00123162",23,92
"DA125HP","E00123430",2,8
"DA125HR","E00123430",13,52
"DA125HR","E00123431",12,48
"DA125JD","E00123404",2,29
"DA125JD","E00123431",5,71
"DA125LE","E00123404",59,45
"DA125LE","E00123454",71,55
"DA125NR","E00123381",50,61
"DA125NR","E00123387",32,39
"DA125NS","E00123381",2,9
"DA125NS","E00123387",20,91
"DA125NT","E00123387",20,65
"DA125NT","E00123390",11,35
"DA125PL","E00123162",7,13
"DA125PL","E00123430",45,87
"DA125QN","E00123160",2,2
"DA125QN","E00123438",83,98
"DA125TY","E00123401",53,98
"DA125TY","E00123403",1,2
"DA125UQ","E00123397",13,68
"DA125UQ","E00123456",6,32
"DA1 2AU","E00122763",53,55
"DA1 2AU","E00122764",18,19
"DA1 2AU","E00122765",25,26
"DA1 2BD","E00167427",87,93
"DA1 2BD","E00167458",7,7
"DA1 2BH","E00167427",54,89
"DA1 2BH","E00167458",7,11
"DA1 2ET","E00122765",11,73
"DA1 2ET","E00122781",4,27
"DA1 2FE","E00122783",7,12
"DA1 2FE","E00167422",52,88
"DA1 2GA","E00167425",14,14
"DA1 2GA","E00167426",89,86
"DA1 2GE","E00167425",20,14
"DA1 2GE","E00167426",52,37
"DA1 2GE","E00167427",67,48
"DA1 2HJ","E00122771",71,92
"DA1 2HJ","E00122780",6,8
"DA1 2LS","E00122765",19,24
"DA1 2LS","E00122781",59,76
"DA1 2LX","E00167421",11,19
"DA1 2LX","E00167423",46,81
"DA1 2NF","E00167421",13,6
"DA1 2NF","E00167422",192,94
"DA1 2SR","E00122686",76,61
"DA1 2SR","E00122697",48,39
"DA1 2ST","E00122686",17,17
"DA1 2ST","E00122697",85,83
"DA1 2SY","E00122686",45,69
"DA1 2SY","E00122697",20,31
"DA1 2TU","E00122574",4,3
"DA1 2TU","E00122576",143,97
"DA1 2TY","E00122574",122,97
"DA1 2TY","E00122576",4,3
"DA130BN","E00123234",22,100
"DA130BN","E00123238",0,0
"DA130HP","E00123227",3,6
"DA130HP","E00123231",50,94
"DA130HQ","E00123222",17,71
"DA130HQ","E00123234",7,29
"DA130HT","E00123230",26,87
"DA130HT","E00123232",4,13
"DA130PY","E00123223",3,12
"DA130PY","E00123228",22,88
"DA130QA","E00123228",70,91
"DA130QA","E00123240",7,9
"DA130QH","E00123228",8,89
"DA130QH","E00123240",1,11
"DA130QN","E00123228",1,3
"DA130QN","E00123240",32,97
"DA130RE","E00123236",4,13
"DA130RE","E00123239",28,88
"DA130RF","E00123240",25,81
"DA130RF","E00124068",6,19
"DA130RN","E00123242",12,60
"DA130RN","E00123245",8,40
"DA130TT","E00123236",3,3
"DA130TT","E00123237",105,96
"DA130TT","E00123241",1,1
"DA130TU","E00123237",107,94
"DA130TU","E00123239",7,6
"DA130TW","E00123239",4,8
"DA130TW","E00123240",47,92
"DA130TZ","E00123236",59,97
"DA130TZ","E00123241",2,3
"DA130UB","E00125570",3,30
"DA130UB","E00167623",7,70
"DA130UD","E00123238",5,33
"DA130UD","E00123372",10,67
"DA130UF","E00123372",16,76
"DA130UF","E00125570",5,24
"DA130UG","E00123236",5,14
"DA130UG","E00123237",2,6
"DA130UG","E00123239",29,81
"DA130UH","E00123238",23,88
"DA130UH","E00123372",3,12
"DA130XQ","E00123234",6,60
"DA130XQ","E00123372",4,40
"DA139AS","E00123214",12,80
"DA139AS","E00123368",3,20
"DA139AU","E00123229",4,67
"DA139AU","E00123368",2,33
"DA139HR","E00122638",1,7
"DA139HR","E00123214",13,93
"DA139JJ","E00123211",2,2
"DA139JJ","E00123221",128,98
"DA139LB","E00123211",110,98
"DA139LB","E00123221",2,2
"DA139QJ","E00122652",2,14
"DA139QJ","E00122655",12,86
"DA1 3EN","E00122580",15,58
"DA1 3EN","E00122777",11,42
"DA1 3HL","E00122572",11,85
"DA1 3HL","E00122588",2,15
"DA1 3LQ","E00001857",4,5
"DA1 3LQ","E00122585",69,95
"DA1 3QF","E00001853",5,19
"DA1 3QF","E00122585",21,81
"DA1 3QX","E00001834",9,30
"DA1 3QX","E00166762",21,70
"DA1 3QZ","E00001834",7,13
"DA1 3QZ","E00166762",49,88
"DA1 3RA","E00001834",10,21
"DA1 3RA","E00166762",37,79
"DA1 3RD","E00001834",44,88
"DA1 3RD","E00166761",6,12
"DA1 3RJ","E00166760",30,79
"DA1 3RJ","E00166762",8,21
"DA1 3RN","E00001834",4,14
"DA1 3RN","E00166762",24,86
"DA1 3RT","E00001834",30,94
"DA1 3RT","E00166762",2,6
"DA1 3RU","E00001834",11,24
"DA1 3RU","E00166761",34,76
"DA144AB","E00002260",8,22
"DA144AB","E00002264",29,78
"DA144EX","E00002241",67,96
"DA144EX","E00002265",3,4
"DA144JF","E00001900",6,8
"DA144JF","E00002249",70,92
"DA144LG","E00001884",53,96
"DA144LG","E00002256",2,4
"DA144NG","E00001881",62,94
"DA144NG","E00001903",4,6
"DA144PZ","E00001876",11,22
"DA144PZ","E00001879",39,78
"DA144QF","E00001878",1,1
"DA144QF","E00001901",66,99
"DA145BG","E00003520",3,13
"DA145BG","E00003542",21,88
"DA145JN","E00001895",2,3
"DA145JN","E00001896",56,97
"DA145JR","E00001874",90,68
"DA145JR","E00001896",43,32
"DA145JZ","E00001890",37,93
"DA145JZ","E00001895",3,8
"DA146AL","E00002075",26,93
"DA146AL","E00002263",2,7
"DA146BX","E00002263",21,84
"DA146BX","E00002266",4,16
"DA146DZ","E00002259",65,81
"DA146DZ","E00002263",15,19
"DA146HF","E00001886",3,30
"DA146HF","E00002267",7,70
"DA146SG","E00001867",162,98
"DA146SG","E00001875",3,2
"DA146SJ","E00001867",23,44
"DA146SJ","E00001875",29,56
"DA146TF","E00002074",109,47
"DA146TF","E00002085",124,53
"DA1 4DN","E00001624",30,51
"DA1 4DN","E00001843",29,49
"DA1 4DY","E00001843",59,92
"DA1 4DY","E00001847",5,8
"DA1 4NG","E00001836",16,62
"DA1 4NG","E00001837",10,38
"DA1 4SE","E00001858",47,73
"DA1 4SE","E00001860",17,27
"DA1 4SF","E00001858",40,68
"DA1 4SF","E00001860",19,32
"DA1 4SG","E00001858",20,67
"DA1 4SG","E00001860",10,33
"DA157PG","E00002076",112,76
"DA157PG","E00002092",35,24
"DA158DP","E00001680",89,72
"DA158DP","E00008038",35,28
"DA158DW","E00001680",34,63
"DA158DW","E00008038",20,37
"DA158EF","E00008023",8,8
"DA158EF","E00008037",87,92
"DA158JE","E00002272",4,36
"DA158JE","E00002273",7,64
"DA158JQ","E00001675",175,98
"DA158JQ","E00001677",3,2
"DA158LN","E00001694",47,37
"DA158LN","E00001714",81,63
"DA158LP","E00001694",4,17
"DA158LP","E00001723",20,83
"DA158PW","E00001691",18,75
"DA158PW","E00001705",6,25
"DA158SP","E00001688",3,19
"DA158SP","E00001690",13,81
"DA158WN","E00002270",87,86
"DA158WN","E00002273",14,14
"DA158WW","E00002268",141,97
"DA158WW","E00002273",4,3
"DA159AJ","E00002246",3,4
"DA159AJ","E00002271",72,96
"DA159DP","E00001701",16,53
"DA159DP","E00002269",14,47
"DA159EN","E00001673",77,65
"DA159EN","E00001701",41,35
"DA159EP","E00001673",18,32
"DA159EP","E00001723",38,68
"DA159JP","E00001714",17,59
"DA159JP","E00001722",12,41
"DA159LE","E00001698",78,98
"DA159LE","E00001721",2,3
"DA159LQ","E00001718",24,89
"DA159LQ","E00001721",3,11
"DA159NB","E00001705",20,83
"DA159NB","E00001706",4,17
"DA159NJ","E00001706",62,73
"DA159NJ","E00001707",23,27
"DA159NL","E00001706",35,74
"DA159NL","E00001707",12,26
"DA159NR","E00001704",129,93
"DA159NR","E00001709",10,7
"DA1 5BJ","E00122758",1,2
"DA1 5BJ","E00122769",61,98
"DA1 5GB","E00167456",38,36
"DA1 5GB","E00167457",67,64
"DA1 5JU","E00122597",5,3
"DA1 5JU","E00167428",143,97
"DA1 5ND","E00122601",58,88
"DA1 5ND","E00122602",2,3
"DA1 5ND","E00122631",6,9
"DA1 5NE","E00122601",92,88
"DA1 5NE","E00122631",13,12
"DA1 5SA","E00122623",1,1
"DA1 5SA","E00122624",89,99
"DA1 5SS","E00122623",91,97
"DA1 5SS","E00122624",3,3
"DA1 5SU","E00122623",29,85
"DA1 5SU","E00122625",5,15
"DA161JQ","E00002216",79,93
"DA161JQ","E00002219",6,7
"DA161LQ","E00002208",150,99
"DA161LQ","E00002216",1,1
"DA162DS","E00001911",113,91
"DA162DS","E00002014",11,9
"DA162DT","E00001914",82,98
"DA162DT","E00002014",2,2
"DA162DY","E00001914",1,1
"DA162DY","E00002018",92,99
"DA162DZ","E00001914",1,1
"DA162DZ","E00002018",75,99
"DA162EA","E00001911",11,14
"DA162EA","E00001918",68,86
"DA162EH","E00002009",1,9
"DA162EH","E00002010",10,91
"DA162HY","E00001914",2,2
"DA162HY","E00002023",112,98
"DA162JD","E00001914",11,85
"DA162JD","E00002018",2,15
"DA162JG","E00001914",1,1
"DA162JG","E00002023",91,99
"DA162JQ","E00001914",4,4
"DA162JQ","E00002023",87,96
"DA162NW","E00002007",6,15
"DA162NW","E00002028",33,85
"DA163DA","E00001943",5,17
"DA163DA","E00001950",25,83
"DA163DE","E00001943",69,97
"DA163DE","E00001947",2,3
"DA163HE","E00001907",5,83
"DA163HE","E00002037",1,17
"DA163JJ","E00001959",4,22
"DA163JJ","E00001963",14,78
"DA163JU","E00001960",98,97
"DA163JU","E00001961",3,3
"DA163PB","E00002010",17,52
"DA163PB","E00002037",16,48
"DA163PJ","E00001907",10,16
"DA163PJ","E00002037",54,84
"DA163PY","E00002010",2,40
"DA163PY","E00002036",3,60
"DA163QR","E00002009",41,91
"DA163QR","E00002036",4,9
"DA175AQ","E00001646",113,93
"DA175AQ","E00001649",9,7
"DA175DJ","E00002045",3,3
"DA175DJ","E00002047",116,97
"DA175DN","E00001645",11,10
"DA175DN","E00002049",104,90
"DA175DR","E00001645",82,54
"DA175DR","E00002049",70,46
"DA175HH","E00001640",94,96
"DA175HH","E00001645",4,4
"DA175HJ","E00001628",72,85
"DA175HJ","E00001650",13,15
"DA175JZ","E00001659",7,7
"DA175JZ","E00001661",92,93
"DA175LF","E00001629",6,86
"DA175LF","E00001659",1,14
"DA175NR","E00001626",30,31
"DA175NR","E00002051",67,69
"DA175NT","E00001630",9,24
"DA175NT","E00002051",28,76
"DA175PA","E00001630",64,59
"DA175PA","E00002051",45,41
"DA175QH","E00001633",7,5
"DA175QH","E00001642",123,95
"DA176AA","E00001633",4,11
"DA176AA","E00001984",34,89
"DA176DQ","E00001633",2,3
"DA176DQ","E00001984",64,97
"DA176EW","E00001643",17,41
"DA176EW","E00001973",24,59
"DA176HF","E00001975",15,29
"DA176HF","E00001995",37,71
"DA176HG","E00001975",72,99
"DA176HG","E00001990",1,1
"DA176HH","E00001975",2,2
"DA176HH","E00001990",82,98
"DA176JP","E00001635",112,98
"DA176JP","E00002308",2,2
"DA176JR","E00001635",167,99
"DA176JR","E00002308",1,1
"DA184BP","E00002040",164,89
"DA184BP","E00002296",20,11
"DA184BT","E00002040",153,88
"DA184BT","E00002296",20,12
"DA184DG","E00002072",4,5
"DA184DG","E00002309",72,95
"DA184DN","E00002072",3,4
"DA184DN","E00002309",72,96
"DA2 6AF","E00122659",3,2
"DA2 6AF","E00122675",96,76
"DA2 6AF","E00122712",28,22
"DA2 6AH","E00122659",8,30
"DA2 6AH","E00122675",19,70
"DA2 6AP","E00122659",28,46
"DA2 6AP","E00122678",33,54
"DA2 6AR","E00122659",68,92
"DA2 6AR","E00122678",6,8
"DA2 6AZ","E00122676",159,99
"DA2 6AZ","E00122678",2,1
"DA2 6DB","E00122659",14,17
"DA2 6DB","E00122678",69,83
"DA2 6DD","E00122659",13,23
"DA2 6DD","E00122678",43,77
"DA2 6DH","E00122659",17,25
"DA2 6DH","E00122677",52,75
"DA2 6EW","E00122700",1,1
"DA2 6EW","E00122701",142,99
"DA2 6HT","E00122533",8,22
"DA2 6HT","E00122551",29,78
"DA2 6JA","E00122533",71,91
"DA2 6JA","E00122551",7,9
"DA2 6JB","E00122533",17,89
"DA2 6JB","E00122551",2,11
"DA2 6JZ","E00122546",51,94
"DA2 6JZ","E00122551",3,6
"DA2 6LE","E00122547",2,2
"DA2 6LE","E00122550",94,98
"DA2 6LT","E00122536",46,94
"DA2 6LT","E00122550",3,6
"DA2 6LW","E00122547",66,87
"DA2 6LW","E00122552",10,13
"DA2 6NA","E00122546",18,51
"DA2 6NA","E00122551",17,49
"DA2 6NT","E00122531",5,6
"DA2 6NT","E00122532",84,94
"DA2 6PL","E00122676",22,27
"DA2 6PL","E00122677",60,73
"DA2 7AJ","E00122616",8,27
"DA2 7AJ","E00122796",22,73
"DA2 7BE","E00122794",5,5
"DA2 7BE","E00122796",86,95
"DA2 7DY","E00122696",3,14
"DA2 7DY","E00122792",18,86
"DA2 7EB","E00122792",107,96
"DA2 7EB","E00122797",5,4
"DA2 7LH","E00122523",166,98
"DA2 7LH","E00122527",4,2
"DA2 7NB","E00122608",2,3
"DA2 7NB","E00122617",59,97
"DA2 7NY","E00122606",97,80
"DA2 7NY","E00122615",25,20
"DA2 7PD","E00122609",5,11
"DA2 7PD","E00122615",40,89
"DA2 7QG","E00122796",21,84
"DA2 7QG","E00124088",4,16
"DA2 7WA","E00122604",14,64
"DA2 7WA","E00167453",8,36
"DA2 7WJ","E00167453",3,14
"DA2 7WJ","E00167454",19,86
"DA2 7WN","E00167451",77,49
"DA2 7WN","E00167455",81,51
"DA2 7WQ","E00167451",15,16
"DA2 7WQ","E00167455",81,84
"DA2 8AL","E00122516",2,2
"DA2 8AL","E00122517",83,98
"DA2 8AY","E00122515",1,33
"DA2 8AY","E00122516",2,67
"DA2 8DH","E00122522",15,94
"DA2 8DH","E00122526",1,6
"DA2 8DX","E00122522",43,90
"DA2 8DX","E00122641",5,10
"DA2 8EA","E00122641",8,80
"DA2 8EA","E00124032",2,20
"DA3 7AN","E00122649",57,86
"DA3 7AN","E00123229",9,14
"DA3 7BH","E00124039",2,2
"DA3 7BH","E00124084",109,98
"DA3 7BY","E00124071",69,97
"DA3 7BY","E00124083",2,3
"DA3 7DF","E00124070",2,2
"DA3 7DF","E00124071",91,96
"DA3 7DF","E00124080",2,2
"DA3 7EG","E00124079",2,3
"DA3 7EG","E00124081",68,97
"DA3 7HF","E00122637",32,94
"DA3 7HF","E00122639",2,6
"DA3 7HG","E00122637",4,9
"DA3 7HG","E00122638",40,91
"DA3 7HY","E00122637",15,56
"DA3 7HY","E00122639",2,7
"DA3 7HY","E00122642",10,37
"DA3 7JL","E00122643",61,97
"DA3 7JL","E00122652",2,3
"DA3 7JQ","E00122643",84,98
"DA3 7JQ","E00122646",2,2
"DA3 7LA","E00122638",87,84
"DA3 7LA","E00123214",17,16
"DA3 7LQ","E00122643",18,42
"DA3 7LQ","E00122652",25,58
"DA3 7PE","E00122647",72,91
"DA3 7PE","E00124075",7,9
"DA3 7PW","E00122645",47,64
"DA3 7PW","E00122648",26,36
"DA3 7QE","E00122640",2,33
"DA3 7QE","E00122641",1,17
"DA3 7QE","E00122647",3,50
"DA3 7QP","E00122641",66,96
"DA3 7QP","E00124039",3,4
"DA3 8AF","E00124070",71,93
"DA3 8AF","E00124073",5,7
"DA3 8JE","E00123926",6,40
"DA3 8JE","E00124068",9,60
"DA3 8JJ","E00123921",15,88
"DA3 8JJ","E00123931",2,12
"DA3 8LD","E00122649",3,15
"DA3 8LD","E00124074",17,85
"DA3 8LE","E00122649",1,8
"DA3 8LE","E00124074",11,92
"DA3 8LF","E00124068",16,73
"DA3 8LF","E00124074",6,27
"DA3 8LJ","E00124068",9,56
"DA3 8LJ","E00124074",7,44
"DA3 8ND","E00123927",7,32
"DA3 8ND","E00124037",15,68
"DA3 8NL","E00124037",44,92
"DA3 8NL","E00124038",4,8
"DA3 8PJ","E00124023",8,47
"DA3 8PJ","E00124037",9,53
"DA4 0AE","E00124015",1,2
"DA4 0AE","E00124017",47,98
"DA4 0AJ","E00124018",5,56
"DA4 0AJ","E00124019",4,44
"DA4 0HF","E00124015",4,4
"DA4 0HF","E00124018",98,96
"DA4 0HG","E00124015",5,56
"DA4 0HG","E00124018",4,44
"DA4 9AA","E00122721",109,90
"DA4 9AA","E00172099",12,10
"DA4 9AB","E00122721",64,88
"DA4 9AB","E00172099",9,12
"DA4 9AE","E00124036",7,64
"DA4 9AE","E00172099",4,36
"DA4 9AG","E00124036",1,13
"DA4 9AG","E00172099",7,88
"DA4 9BJ","E00122726",18,12
"DA4 9BJ","E00172100",131,88
"DA4 9BN","E00124029",43,86
"DA4 9BN","E00124031",7,14
"DA4 9BT","E00122726",69,95
"DA4 9BT","E00172100",4,5
"DA4 9DF","E00124030",3,15
"DA4 9DF","E00124031",17,85
"DA4 9EF","E00122729",3,14
"DA4 9EF","E00122733",18,86
"DA4 9EP","E00122725",17,81
"DA4 9EP","E00122731",4,19
"DA4 9EX","E00122724",2,14
"DA4 9EX","E00122730",12,86
"DA4 9FF","E00172099",79,99
"DA4 9FF","E00172101",1,1
"DA4 9HA","E00122724",3,50
"DA4 9HA","E00122728",3,50
"DA4 9HU","E00122721",2,8
"DA4 9HU","E00172099",24,92
"DA4 9JP","E00124033",7,37
"DA4 9JP","E00124036",12,63
"DA4 9LA","E00124032",3,50
"DA4 9LA","E00124037",3,50
"DA4 9LN","E00172100",2,2
"DA4 9LN","E00172101",107,98
"DA4 9LQ","E00172099",45,33
"DA4 9LQ","E00172100",35,26
"DA4 9LQ","E00172101",57,42
"DA4 9LT","E00124028",2,4
"DA4 9LT","E00124032",49,96
"DA5 1AL","E00002181",42,86
"DA5 1AL","E00002185",7,14
"DA5 1BW","E00001695",32,97
"DA5 1BW","E00001716",1,3
"DA5 1HX","E00002178",41,72
"DA5 1HX","E00002183",16,28
"DA5 1RJ","E00002205",1,1
"DA5 1RJ","E00002207",72,99
"DA5 2AT","E00002196",4,17
"DA5 2AT","E00002200",20,83
"DA5 2AW","E00001877",17,94
"DA5 2AW","E00002185",1,6
"DA5 2BB","E00002200",34,97
"DA5 2BB","E00122613",1,3
"DA5 2BD","E00002200",20,34
"DA5 2BD","E00002203",5,8
"DA5 2BD","E00122607",34,58
"DA5 2DB","E00002176",1,1
"DA5 2DB","E00002196",83,99
"DA5 2DF","E00002176",32,86
"DA5 2DF","E00002196",5,14
"DA5 2EY","E00122608",2,3
"DA5 2EY","E00122619",72,97
"DA5 2FD","E00002185",41,93
"DA5 2FD","E00002190",3,7
"DA5 2HE","E00122608",12,21
"DA5 2HE","E00122617",44,79
"DA5 2HT","E00122608",24,36
"DA5 2HT","E00122617",43,64
"DA5 2JA","E00122605",40,77
"DA5 2JA","E00122617",12,23
"DA5 2JB","E00122605",3,3
"DA5 2JB","E00122617",114,97
"DA5 2JE","E00122604",30,94
"DA5 2JE","E00122616",2,6
"DA5 2JZ","E00122605",13,76
"DA5 2JZ","E00122617",4,24
"DA5 3AT","E00001700",11,26
"DA5 3AT","E00002182",31,74
"DA5 3AU","E00001700",10,36
"DA5 3AU","E00002182",18,64
"DA5 3EP","E00001709",7,6
"DA5 3EP","E00001718",108,94
"DA5 3EU","E00001703",99,85
"DA5 3EU","E00002187",17,15
"DA6 8BE","E00001768",1,10
"DA6 8BE","E00001773",9,90
"DA6 8DB","E00001773",5,50
"DA6 8DB","E00001778",5,50
"DA6 8DP","E00001773",5,11
"DA6 8DP","E00001775",42,89
"DA6 8JF","E00001775",26,72
"DA6 8JF","E00001920",10,28
"DA6 8JL","E00001779",90,96
"DA6 8JL","E00001920",4,4
"DA6 8JS","E00001761",128,99
"DA6 8JS","E00001926",1,1
"DA6 8LD","E00001912",2,13
"DA6 8LD","E00001922",14,88
"DA7 4DD","E00001767",49,94
"DA7 4DD","E00001768",3,6
"DA7 4DN","E00001764",75,88
"DA7 4DN","E00001794",10,12
"DA7 4ES","E00001744",1,11
"DA7 4ES","E00001745",8,89
"DA7 4EU","E00001908",42,93
"DA7 4EU","E00001916",3,7
"DA7 4LQ","E00001603",12,15
"DA7 4LQ","E00001793",68,85
"DA7 4NR","E00001767",27,75
"DA7 4NR","E00001794",9,25
"DA7 4QW","E00001729",1,4
"DA7 4QW","E00001760",24,96
"DA7 5AN","E00001602",2,5
"DA7 5AN","E00001603",40,95
"DA7 5BN","E00001739",6,26
"DA7 5BN","E00002150",17,74
"DA7 5BS","E00001746",52,95
"DA7 5BS","E00001749",3,5
"DA7 5BW","E00001739",9,47
"DA7 5BW","E00002150",10,53
"DA7 5ED","E00001739",112,97
"DA7 5ED","E00002151",4,3
"DA7 5EN","E00001740",128,98
"DA7 5EN","E00002146",2,2
"DA7 5NA","E00002063",57,97
"DA7 5NA","E00002157",2,3
"DA7 5PR","E00001740",9,56
"DA7 5PR","E00002147",7,44
"DA7 5PW","E00001743",26,68
"DA7 5PW","E00002153",12,32
"DA7 5QF","E00002065",24,39
"DA7 5QF","E00002170",38,61
"DA7 6AH","E00001618",71,92
"DA7 6AH","E00001621",6,8
"DA7 6EL","E00001613",19,35
"DA7 6EL","E00001619",35,65
"DA7 6LZ","E00001606",5,19
"DA7 6LZ","E00001610",22,81
"DA7 6PP","E00001811",17,77
"DA7 6PP","E00001815",5,23
"DA8 1AL","E00002001",78,96
"DA8 1AL","E00166770",3,4
"DA8 1AN","E00001974",91,99
"DA8 1AN","E00166770",1,1
"DA8 1BE","E00001972",10,10
"DA8 1BE","E00166768",95,90
"DA8 1DX","E00001976",28,82
"DA8 1DX","E00002160",6,18
"DA8 1EF","E00001976",3,4
"DA8 1EF","E00002156",71,96
"DA8 1GZ","E00001997",55,72
"DA8 1GZ","E00166769",21,28
"DA8 2AB","E00001981",8,29
"DA8 2AB","E00002139",20,71
"DA8 2DU","E00002125",6,15
"DA8 2DU","E00002138",35,85
"DA8 2HR","E00002122",3,3
"DA8 2HR","E00002129",107,97
"DA8 2JW","E00002116",26,24
"DA8 2JW","E00002120",81,76
"DA8 2LY","E00002110",45,65
"DA8 2LY","E00002124",24,35
"DA8 3AS","E00001824",45,40
"DA8 3AS","E00001980",68,60
"DA8 3AT","E00001819",71,81
"DA8 3AT","E00001982",17,19
"DA8 3BE","E00001819",82,94
"DA8 3BE","E00001825",5,6
"DA8 3BU","E00001823",118,97
"DA8 3BU","E00002168",4,3
"DA8 3EH","E00001977",8,23
"DA8 3EH","E00001983",27,77
"DA8 3EU","E00001983",7,6
"DA8 3EU","E00002143",103,94
"DA8 3NZ","E00001803",36,86
"DA8 3NZ","E00001829",6,14
"DA8 3QE","E00001804",8,15
"DA8 3QE","E00002126",47,85
"DA8 3SP","E00001978",142,97
"DA8 3SP","E00002004",5,3
"DA8 3SR","E00001977",56,93
"DA8 3SR","E00001978",4,7
"DA9 9BX","E00122568",6,16
"DA9 9BX","E00122569",11,29
"DA9 9BX","E00122570",21,55
"DA9 9DA","E00122704",2,3
"DA9 9DA","E00122719",56,97
"DA9 9DX","E00122703",14,38
"DA9 9DX","E00122720",23,62
"DA9 9EQ","E00167437",4,4
"DA9 9EQ","E00167442",96,96
"DA9 9FD","E00167440",19,68
"DA9 9FD","E00167443",9,32
"DA9 9FE","E00167437",10,7
"DA9 9FE","E00167439",51,37
"DA9 9FE","E00167440",76,55
"DA9 9FG","E00167437",4,8
"DA9 9FG","E00167440",40,83
"DA9 9FG","E00167443",4,8
"DA9 9FR","E00167437",50,77
"DA9 9FR","E00167443",15,23
"DA9 9FS","E00167447",58,56
"DA9 9FS","E00167448",46,44
"DA9 9FU","E00167447",21,15
"DA9 9FU","E00167448",121,85
"DA9 9GJ","E00167444",45,62
"DA9 9GJ","E00167446",28,38
"DA9 9GY","E00167437",15,56
"DA9 9GY","E00167443",12,44
"DA9 9GZ","E00167437",44,75
"DA9 9GZ","E00167447",15,25
"DA9 9JA","E00122699",4,9
"DA9 9JA","E00122702",43,91
"DA9 9JB","E00122560",116,98
"DA9 9JB","E00122564",2,2
"DA9 9LB","E00122560",17,77
"DA9 9LB","E00122564",5,23
"DA9 9LD","E00122699",19,45
"DA9 9LD","E00122702",23,55
"DA9 9LS","E00122559",56,97
"DA9 9LS","E00122560",2,3
"DA9 9NL","E00122562",59,92
"DA9 9NL","E00122571",5,8
"DA9 9NS","E00122562",4,15
"DA9 9NS","E00167444",23,85
"DA9 9NT","E00122562",7,47
"DA9 9NT","E00167444",7,47
"DA9 9NT","E00167446",1,7
"DA9 9PN","E00122714",48,98
"DA9 9PN","E00122717",1,2
"DA9 9QZ","E00122565",1,1
"DA9 9QZ","E00122571",85,99
"DA9 9TF","E00167435",35,88
"DA9 9TF","E00167436",5,13
"DA9 9TU","E00167434",20,25
"DA9 9TU","E00167435",36,46
"DA9 9TU","E00167436",23,29
"DA9 9XE","E00167441",20,38
"DA9 9XE","E00167446",33,62
"DA9 9XJ","E00167441",49,74
"DA9 9XJ","E00167446",17,26
"DE110AN","E00100581",33,85
"DE110AN","E00100582",6,15
"DE110AN","E00100586",0,0
"DE110BA","E00100480",21,37
"DE110BA","E00100582",36,63
"DE110BQ","E00100493",85,94
"DE110BQ","E00100580",5,6
"DE110BZ","E00100490",3,7
"DE110BZ","E00100491",42,93
"DE110DF","E00100493",5,33
"DE110DF","E00100580",10,67
"DE110EA","E00100498",26,33
"DE110EA","E00100501",54,68
"DE110FQ","E00100516",6,46
"DE110FQ","E00100521",7,54
"DE110HP","E00100496",62,74
"DE110HP","E00100501",22,26
"DE110HU","E00100489",32,46
"DE110HU","E00100511",37,54
"DE110HX","E00100489",9,23
"DE110HX","E00100509",7,18
"DE110HX","E00100511",24,60
"DE110JE","E00100495",102,98
"DE110JE","E00100496",2,2
"DE110JH","E00100496",54,96
"DE110JH","E00100501",2,4
"DE110LJ","E00100489",2,6
"DE110LJ","E00100509",32,94
"DE110NL","E00100489",43,98
"DE110NL","E00100510",1,2
"DE110NQ","E00100487",54,89
"DE110NQ","E00100501",7,11
"DE110PD","E00100485",131,97
"DE110PD","E00100510",4,3
"DE110PG","E00100583",9,10
"DE110PG","E00100584",73,85
"DE110PG","E00100586",4,5
"DE110PY","E00100516",40,54
"DE110PY","E00100521",34,46
"DE110QB","E00100505",14,9
"DE110QB","E00100583",77,50
"DE110QB","E00100584",64,41
"DE110QF","E00100501",2,4
"DE110QF","E00100583",52,96
"DE110QR","E00100502",50,98
"DE110QR","E00100520",1,2
"DE110SD","E00100515",9,9
